id,video_dir,video_name,class,split
0003329,INCLUDE/Jobs/91. Priest/MVI_4770.MOV,MVI_4770.MOV,priest,val
0003330,INCLUDE/Jobs/91. Priest/MVI_4771.MOV,MVI_4771.MOV,priest,train
0003331,INCLUDE/Jobs/91. Priest/MVI_8889.MP4,MVI_8889.MP4,priest,train
0003332,INCLUDE/Jobs/91. Priest/MVI_8888.MP4,MVI_8888.MP4,priest,train
0003333,INCLUDE/Jobs/91. Priest/MVI_4490.MOV,MVI_4490.MOV,priest,train
0003334,INCLUDE/Jobs/91. Priest/MVI_4487.MOV,MVI_4487.MOV,priest,train
0003335,INCLUDE/Jobs/91. Priest/MVI_4486.MOV,MVI_4486.MOV,priest,train
0003336,INCLUDE/Jobs/97. Reporter/MVI_4514.MOV,MVI_4514.MOV,reporter,train
0003337,INCLUDE/Jobs/97. Reporter/MVI_4515.MOV,MVI_4515.MOV,reporter,train
0003338,INCLUDE/Jobs/97. Reporter/MVI_5368.MOV,MVI_5368.MOV,reporter,train
0003339,INCLUDE/Jobs/97. Reporter/MVI_4512.MOV,MVI_4512.MOV,reporter,train
0003340,INCLUDE/Jobs/97. Reporter/MVI_4513.MOV,MVI_4513.MOV,reporter,train
0003341,INCLUDE/Jobs/97. Reporter/MVI_4789.MOV,MVI_4789.MOV,reporter,val
0003342,INCLUDE/Jobs/97. Reporter/MVI_8919.MP4,MVI_8919.MP4,reporter,train
0003343,INCLUDE/Jobs/97. Reporter/MVI_8918.MP4,MVI_8918.MP4,reporter,train
0003344,INCLUDE/Jobs/97. Reporter/MVI_4788.MOV,MVI_4788.MOV,reporter,val
0003345,INCLUDE/Jobs/97. Reporter/MVI_8917.MP4,MVI_8917.MP4,reporter,train
0003346,INCLUDE/Jobs/97. Reporter/MVI_5367.MOV,MVI_5367.MOV,reporter,train
0003347,INCLUDE/Jobs/90. Secretary/MVI_5340.MOV,MVI_5340.MOV,secretary,train
0003348,INCLUDE/Jobs/90. Secretary/MVI_5341.MOV,MVI_5341.MOV,secretary,train
0003349,INCLUDE/Jobs/90. Secretary/MVI_8885.MP4,MVI_8885.MP4,secretary,train
0003350,INCLUDE/Jobs/90. Secretary/MVI_8884.MP4,MVI_8884.MP4,secretary,train
0003351,INCLUDE/Jobs/90. Secretary/MVI_8886.MP4,MVI_8886.MP4,secretary,train
0003352,INCLUDE/Jobs/90. Secretary/MVI_4767.MOV,MVI_4767.MOV,secretary,train
0003353,INCLUDE/Jobs/90. Secretary/MVI_5339.MOV,MVI_5339.MOV,secretary,train
0003354,INCLUDE/Jobs/90. Secretary/MVI_4769.MOV,MVI_4769.MOV,secretary,train
0003355,INCLUDE/Jobs/90. Secretary/MVI_4483.MOV,MVI_4483.MOV,secretary,train
0003356,INCLUDE/Jobs/90. Secretary/MVI_4484.MOV,MVI_4484.MOV,secretary,val
0003357,INCLUDE/Jobs/90. Secretary/MVI_4485.MOV,MVI_4485.MOV,secretary,val
0003358,INCLUDE/Jobs/92. Police/MVI_5347.MOV,MVI_5347.MOV,police,train
0003359,INCLUDE/Jobs/92. Police/MVI_8891.MP4,MVI_8891.MP4,police,train
0003360,INCLUDE/Jobs/92. Police/MVI_8890.MP4,MVI_8890.MP4,police,train
0003361,INCLUDE/Jobs/92. Police/MVI_4774.MOV,MVI_4774.MOV,police,val
0003362,INCLUDE/Jobs/92. Police/MVI_8892.MP4,MVI_8892.MP4,police,train
0003363,INCLUDE/Jobs/92. Police/MVI_4773.MOV,MVI_4773.MOV,police,val
0003364,INCLUDE/Jobs/92. Police/MVI_4494.MOV,MVI_4494.MOV,police,train
0003365,INCLUDE/Jobs/92. Police/MVI_5349.MOV,MVI_5349.MOV,police,train
0003366,INCLUDE/Jobs/92. Police/MVI_4491.MOV,MVI_4491.MOV,police,train
0003367,INCLUDE/Jobs/92. Police/MVI_4493.MOV,MVI_4493.MOV,police,train
0003368,INCLUDE/Jobs/92. Police/MVI_4492.MOV,MVI_4492.MOV,police,train
0003369,INCLUDE/Jobs/96. Manager/MVI_4511.MOV,MVI_4511.MOV,manager,train
0003370,INCLUDE/Jobs/96. Manager/MVI_4510.MOV,MVI_4510.MOV,manager,train
0003371,INCLUDE/Jobs/96. Manager/MVI_4785.MOV,MVI_4785.MOV,manager,train
0003372,INCLUDE/Jobs/96. Manager/MVI_8914.MP4,MVI_8914.MP4,manager,val
0003373,INCLUDE/Jobs/96. Manager/MVI_4786.MOV,MVI_4786.MOV,manager,train
0003374,INCLUDE/Jobs/96. Manager/MVI_8916.MP4,MVI_8916.MP4,manager,train
0003375,INCLUDE/Jobs/96. Manager/MVI_4787.MOV,MVI_4787.MOV,manager,train
0003376,INCLUDE/Jobs/96. Manager/MVI_4509.MOV,MVI_4509.MOV,manager,train
0003377,INCLUDE/Jobs/96. Manager/MVI_4508.MOV,MVI_4508.MOV,manager,val
0003378,INCLUDE/Jobs/96. Manager/MVI_5364.MOV,MVI_5364.MOV,manager,train
0003379,INCLUDE/Jobs/96. Manager/MVI_5365.MOV,MVI_5365.MOV,manager,train
0003380,INCLUDE/Jobs/99. Job/MVI_5378.MOV,MVI_5378.MOV,job,train
0003381,INCLUDE/Jobs/99. Job/MVI_8926.MP4,MVI_8926.MP4,job,train
0003382,INCLUDE/Jobs/99. Job/MVI_8925.MP4,MVI_8925.MP4,job,train
0003383,INCLUDE/Jobs/99. Job/MVI_4796.MOV,MVI_4796.MOV,job,train
0003384,INCLUDE/Jobs/99. Job/MVI_4521.MOV,MVI_4521.MOV,job,train
0003385,INCLUDE/Jobs/99. Job/MVI_4520.MOV,MVI_4520.MOV,job,val
0003386,INCLUDE/Jobs/99. Job/MVI_4522.MOV,MVI_4522.MOV,job,val
0003387,INCLUDE/Jobs/99. Job/MVI_4523.MOV,MVI_4523.MOV,job,train
0003388,INCLUDE/Jobs/99. Job/MVI_5375.MOV,MVI_5375.MOV,job,train
0003389,INCLUDE/Jobs/99. Job/MVI_5376.MOV,MVI_5376.MOV,job,train
0003390,INCLUDE/Jobs/99. Job/MVI_5377.MOV,MVI_5377.MOV,job,train
0003391,INCLUDE/Jobs/89. Waiter/MVI_4762.MOV,MVI_4762.MOV,waiter,train
0003392,INCLUDE/Jobs/89. Waiter/MVI_4763.MOV,MVI_4763.MOV,waiter,train
0003393,INCLUDE/Jobs/89. Waiter/MVI_5337.MOV,MVI_5337.MOV,waiter,train
0003394,INCLUDE/Jobs/89. Waiter/MVI_8882.MP4,MVI_8882.MP4,waiter,train
0003395,INCLUDE/Jobs/89. Waiter/MVI_5334.MOV,MVI_5334.MOV,waiter,train
0003396,INCLUDE/Jobs/89. Waiter/MVI_8881.MP4,MVI_8881.MP4,waiter,train
0003397,INCLUDE/Jobs/89. Waiter/MVI_5335.MOV,MVI_5335.MOV,waiter,val
0003398,INCLUDE/Jobs/89. Waiter/MVI_4481.MOV,MVI_4481.MOV,waiter,val
0003399,INCLUDE/Jobs/89. Waiter/MVI_4480.MOV,MVI_4480.MOV,waiter,train
0003400,INCLUDE/Jobs/89. Waiter/MVI_4478.MOV,MVI_4478.MOV,waiter,train
0003401,INCLUDE/Jobs/89. Waiter/MVI_4479.MOV,MVI_4479.MOV,waiter,train
0003402,INCLUDE/Jobs/85. Student/MVI_4462.MOV,MVI_4462.MOV,student,train
0003403,INCLUDE/Jobs/85. Student/MVI_4465.MOV,MVI_4465.MOV,student,train
0003404,INCLUDE/Jobs/85. Student/MVI_4464.MOV,MVI_4464.MOV,student,train
0003405,INCLUDE/Jobs/85. Student/MVI_4749.MOV,MVI_4749.MOV,student,train
0003406,INCLUDE/Jobs/85. Student/MVI_4748.MOV,MVI_4748.MOV,student,train
0003407,INCLUDE/Jobs/85. Student/MVI_8869.MP4,MVI_8869.MP4,student,train
0003408,INCLUDE/Jobs/85. Student/MVI_8870.MP4,MVI_8870.MP4,student,train
0003409,INCLUDE/Jobs/85. Student/MVI_5316.MOV,MVI_5316.MOV,student,val
0003410,INCLUDE/Jobs/85. Student/MVI_5317.MOV,MVI_5317.MOV,student,train
0003411,INCLUDE/Jobs/85. Student/MVI_4747.MOV,MVI_4747.MOV,student,val
0003412,INCLUDE/Jobs/85. Student/MVI_5314.MOV,MVI_5314.MOV,student,train
0003413,INCLUDE/Jobs/95. Author/MVI_4506.MOV,MVI_4506.MOV,author,train
0003414,INCLUDE/Jobs/95. Author/MVI_4507.MOV,MVI_4507.MOV,author,train
0003415,INCLUDE/Jobs/95. Author/MVI_4504.MOV,MVI_4504.MOV,author,train
0003416,INCLUDE/Jobs/95. Author/MVI_4783.MOV,MVI_4783.MOV,author,val
0003417,INCLUDE/Jobs/95. Author/MVI_8913.MP4,MVI_8913.MP4,author,train
0003418,INCLUDE/Jobs/95. Author/MVI_8912.MP4,MVI_8912.MP4,author,train
0003419,INCLUDE/Jobs/95. Author/MVI_4782.MOV,MVI_4782.MOV,author,train
0003420,INCLUDE/Jobs/95. Author/MVI_4784.MOV,MVI_4784.MOV,author,train
0003421,INCLUDE/Jobs/95. Author/MVI_5358.MOV,MVI_5358.MOV,author,train
0003422,INCLUDE/Jobs/95. Author/MVI_5361.MOV,MVI_5361.MOV,author,val
0003423,INCLUDE/Jobs/95. Author/MVI_5360.MOV,MVI_5360.MOV,author,train
0003424,INCLUDE/Jobs/86. Lawyer/MVI_4467.MOV,MVI_4467.MOV,lawyer,train
0003425,INCLUDE/Jobs/86. Lawyer/MVI_5318.MOV,MVI_5318.MOV,lawyer,train
0003426,INCLUDE/Jobs/86. Lawyer/MVI_5320.MOV,MVI_5320.MOV,lawyer,val
0003427,INCLUDE/Jobs/86. Lawyer/MVI_5321.MOV,MVI_5321.MOV,lawyer,train
0003428,INCLUDE/Jobs/86. Lawyer/MVI_8873.MP4,MVI_8873.MP4,lawyer,train
0003429,INCLUDE/Jobs/86. Lawyer/MVI_8872.MP4,MVI_8872.MP4,lawyer,train
0003430,INCLUDE/Jobs/86. Lawyer/MVI_4752.MOV,MVI_4752.MOV,lawyer,train
0003431,INCLUDE/Jobs/86. Lawyer/MVI_4753.MOV,MVI_4753.MOV,lawyer,train
0003432,INCLUDE/Jobs/86. Lawyer/MVI_4750.MOV,MVI_4750.MOV,lawyer,train
0003433,INCLUDE/Jobs/86. Lawyer/MVI_4469.MOV,MVI_4469.MOV,lawyer,val
0003434,INCLUDE/Jobs/86. Lawyer/MVI_4468.MOV,MVI_4468.MOV,lawyer,train
0003435,INCLUDE/Jobs/84. Teacher/MVI_4460.MOV,MVI_4460.MOV,teacher,train
0003436,INCLUDE/Jobs/84. Teacher/MVI_4459.MOV,MVI_4459.MOV,teacher,val
0003437,INCLUDE/Jobs/84. Teacher/MVI_4458.MOV,MVI_4458.MOV,teacher,train
0003438,INCLUDE/Jobs/84. Teacher/MVI_5311.MOV,MVI_5311.MOV,teacher,train
0003439,INCLUDE/Jobs/84. Teacher/MVI_8864.MP4,MVI_8864.MP4,teacher,train
0003440,INCLUDE/Jobs/84. Teacher/MVI_8865.MP4,MVI_8865.MP4,teacher,train
0003441,INCLUDE/Jobs/84. Teacher/MVI_5312.MOV,MVI_5312.MOV,teacher,train
0003442,INCLUDE/Jobs/84. Teacher/MVI_4746.MOV,MVI_4746.MOV,teacher,train
0003443,INCLUDE/Jobs/84. Teacher/MVI_4745.MOV,MVI_4745.MOV,teacher,train
0003444,INCLUDE/Jobs/84. Teacher/MVI_4744.MOV,MVI_4744.MOV,teacher,val
0003445,INCLUDE/Jobs/84. Teacher/MVI_4457.MOV,MVI_4457.MOV,teacher,train
0003446,INCLUDE/Jobs/94. Artist/MVI_4501.MOV,MVI_4501.MOV,artist,train
0003447,INCLUDE/Jobs/94. Artist/MVI_4502.MOV,MVI_4502.MOV,artist,train
0003448,INCLUDE/Jobs/94. Artist/MVI_5354.MOV,MVI_5354.MOV,artist,train
0003449,INCLUDE/Jobs/94. Artist/MVI_5355.MOV,MVI_5355.MOV,artist,val
0003450,INCLUDE/Jobs/94. Artist/MVI_5356.MOV,MVI_5356.MOV,artist,train
0003451,INCLUDE/Jobs/94. Artist/MVI_8897.MP4,MVI_8897.MP4,artist,train
0003452,INCLUDE/Jobs/94. Artist/MVI_8896.MP4,MVI_8896.MP4,artist,val
0003453,INCLUDE/Jobs/94. Artist/MVI_8898.MP4,MVI_8898.MP4,artist,train
0003454,INCLUDE/Jobs/94. Artist/MVI_4780.MOV,MVI_4780.MOV,artist,train
0003455,INCLUDE/Jobs/94. Artist/MVI_4781.MOV,MVI_4781.MOV,artist,train
0003456,INCLUDE/Jobs/94. Artist/MVI_4779.MOV,MVI_4779.MOV,artist,train
0003457,INCLUDE/Jobs/88. Patient/MVI_4474.MOV,MVI_4474.MOV,patient,train
0003458,INCLUDE/Jobs/88. Patient/MVI_4475.MOV,MVI_4475.MOV,patient,train
0003459,INCLUDE/Jobs/88. Patient/MVI_4477.MOV,MVI_4477.MOV,patient,train
0003460,INCLUDE/Jobs/88. Patient/MVI_4476.MOV,MVI_4476.MOV,patient,val
0003461,INCLUDE/Jobs/88. Patient/MVI_4760.MOV,MVI_4760.MOV,patient,train
0003462,INCLUDE/Jobs/88. Patient/MVI_8879.MP4,MVI_8879.MP4,patient,train
0003463,INCLUDE/Jobs/88. Patient/MVI_5327.MOV,MVI_5327.MOV,patient,train
0003464,INCLUDE/Jobs/88. Patient/MVI_8880.MP4,MVI_8880.MP4,patient,train
0003465,INCLUDE/Jobs/88. Patient/MVI_4759.MOV,MVI_4759.MOV,patient,val
0003466,INCLUDE/Jobs/88. Patient/MVI_5329.MOV,MVI_5329.MOV,patient,train
0003467,INCLUDE/Jobs/88. Patient/MVI_5328.MOV,MVI_5328.MOV,patient,train
0003468,INCLUDE/Adjectives/1. loud/MVI_9289.MOV,MVI_9289.MOV,loud,test
0003469,INCLUDE/Adjectives/1. loud/MVI_5257.MOV,MVI_5257.MOV,loud,test
0003470,INCLUDE/Adjectives/1. loud/MVI_9369.MOV,MVI_9369.MOV,loud,test
0003471,INCLUDE/Adjectives/1. loud/MVI_9448.MOV,MVI_9448.MOV,loud,test
0003472,INCLUDE/Adjectives/10. Mean/MVI_9593.MOV,MVI_9593.MOV,mean,test
0003473,INCLUDE/Adjectives/10. Mean/MVI_9731.MOV,MVI_9731.MOV,mean,test
0003474,INCLUDE/Adjectives/11. rich/MVI_9734.MOV,MVI_9734.MOV,rich,test
0003475,INCLUDE/Adjectives/11. rich/MVI_9597.MOV,MVI_9597.MOV,rich,test
0003476,INCLUDE/Adjectives/12. poor/MVI_9600.MOV,MVI_9600.MOV,poor,test
0003477,INCLUDE/Adjectives/13. thick/MVI_9607.MOV,MVI_9607.MOV,thick,test
0003478,INCLUDE/Adjectives/13. thick/MVI_9743.MOV,MVI_9743.MOV,thick,test
0003479,INCLUDE/Adjectives/14. thin/MVI_9612.MOV,MVI_9612.MOV,thin,test
0003480,INCLUDE/Adjectives/15. expensive/MVI_9749.MOV,MVI_9749.MOV,expensive,test
0003481,INCLUDE/Adjectives/15. expensive/MVI_9748.MOV,MVI_9748.MOV,expensive,test
0003482,INCLUDE/Adjectives/16. cheap/MVI_9751.MOV,MVI_9751.MOV,cheap,test
0003483,INCLUDE/Adjectives/16. cheap/MVI_9754.MOV,MVI_9754.MOV,cheap,test
0003484,INCLUDE/Adjectives/17. flat/MVI_9755.MOV,MVI_9755.MOV,flat,test
0003485,INCLUDE/Adjectives/18. curved/MVI_9759.MOV,MVI_9759.MOV,curved,test
0003486,INCLUDE/Adjectives/19. male/MVI_9765.MOV,MVI_9765.MOV,male,test
0003487,INCLUDE/Adjectives/19. male/MVI_9640.MOV,MVI_9640.MOV,male,test
0003488,INCLUDE/Adjectives/2. quiet/MVI_5180.MOV,MVI_5180.MOV,quiet,test
0003489,INCLUDE/Adjectives/2. quiet/MVI_5182.MOV,MVI_5182.MOV,quiet,test
0003490,INCLUDE/Adjectives/2. quiet/MVI_5340.MOV,MVI_5340.MOV,quiet,test
0003491,INCLUDE/Adjectives/2. quiet/MVI_9371.MOV,MVI_9371.MOV,quiet,test
0003492,INCLUDE/Adjectives/20. female/MVI_9644.MOV,MVI_9644.MOV,female,test
0003493,INCLUDE/Adjectives/20. female/MVI_9767.MOV,MVI_9767.MOV,female,test
0003494,INCLUDE/Adjectives/21. tight/MVI_9774.MOV,MVI_9774.MOV,tight,test
0003495,INCLUDE/Adjectives/22. loose/MVI_9652.MOV,MVI_9652.MOV,loose,test
0003496,INCLUDE/Adjectives/23. high/MVI_9782.MOV,MVI_9782.MOV,high,test
0003497,INCLUDE/Adjectives/23. high/MVI_9783.MOV,MVI_9783.MOV,high,test
0003498,INCLUDE/Adjectives/24. low/MVI_9785.MOV,MVI_9785.MOV,low,test
0003499,INCLUDE/Adjectives/25. soft/MVI_9789.MOV,MVI_9789.MOV,soft,test
0003500,INCLUDE/Adjectives/26. hard/MVI_9668.MOV,MVI_9668.MOV,hard,test
0003501,INCLUDE/Adjectives/26. hard/MVI_9796.MOV,MVI_9796.MOV,hard,test
0003502,INCLUDE/Adjectives/27. deep/MVI_9673.MOV,MVI_9673.MOV,deep,test
0003503,INCLUDE/Adjectives/27. deep/MVI_9798.MOV,MVI_9798.MOV,deep,test
0003504,INCLUDE/Adjectives/28. shallow/MVI_9801.MOV,MVI_9801.MOV,shallow,test
0003505,INCLUDE/Adjectives/29. clean/MVI_9681.MOV,MVI_9681.MOV,clean,test
0003506,INCLUDE/Adjectives/3. happy/MVI_9542.MOV,MVI_9542.MOV,happy,test
0003507,INCLUDE/Adjectives/3. happy/MVI_5264.MOV,MVI_5264.MOV,happy,test
0003508,INCLUDE/Adjectives/3. happy/MVI_5342.MOV,MVI_5342.MOV,happy,test
0003509,INCLUDE/Adjectives/3. happy/MVI_5265.MOV,MVI_5265.MOV,happy,test
0003510,INCLUDE/Adjectives/30. dirty/MVI_9687.MOV,MVI_9687.MOV,dirty,test
0003511,INCLUDE/Adjectives/31. strong/MVI_9814.MOV,MVI_9814.MOV,strong,test
0003512,INCLUDE/Adjectives/31. strong/MVI_9817.MOV,MVI_9817.MOV,strong,test
0003513,INCLUDE/Adjectives/32. weak/MVI_9819.MOV,MVI_9819.MOV,weak,test
0003514,INCLUDE/Adjectives/32. weak/MVI_9818.MOV,MVI_9818.MOV,weak,test
0003515,INCLUDE/Adjectives/33. dead/MVI_9826.MOV,MVI_9826.MOV,dead,test
0003516,INCLUDE/Adjectives/34. alive/MVI_9829.MOV,MVI_9829.MOV,alive,test
0003517,INCLUDE/Adjectives/35. heavy/MVI_9831.MOV,MVI_9831.MOV,heavy,test
0003518,INCLUDE/Adjectives/36. light/MVI_9714.MOV,MVI_9714.MOV,light,test
0003519,INCLUDE/Adjectives/36. light/MVI_9837.MOV,MVI_9837.MOV,light,test
0003520,INCLUDE/Adjectives/39. famous/MVI_9715.MOV,MVI_9715.MOV,famous,test
0003521,INCLUDE/Adjectives/4. sad/MVI_9567.MOV,MVI_9567.MOV,sad,test
0003522,INCLUDE/Adjectives/5. Beautiful/MVI_9726.MOV,MVI_9726.MOV,beautiful,test
0003523,INCLUDE/Adjectives/6. Ugly/MVI_9847.MOV,MVI_9847.MOV,ugly,test
0003524,INCLUDE/Adjectives/6. Ugly/MVI_9576.MOV,MVI_9576.MOV,ugly,test
0003525,INCLUDE/Adjectives/7. Deaf/MVI_9582.MOV,MVI_9582.MOV,deaf,test
0003526,INCLUDE/Adjectives/78. long/MVI_5187.MOV,MVI_5187.MOV,long,test
0003527,INCLUDE/Adjectives/78. long/MVI_5188.MOV,MVI_5188.MOV,long,test
0003528,INCLUDE/Adjectives/78. long/MVI_5267.MOV,MVI_5267.MOV,long,test
0003529,INCLUDE/Adjectives/78. long/MVI_9458.MOV,MVI_9458.MOV,long,test
0003530,INCLUDE/Adjectives/79. short/MVI_9461.MOV,MVI_9461.MOV,short,test
0003531,INCLUDE/Adjectives/79. short/MVI_5190.MOV,MVI_5190.MOV,short,test
0003532,INCLUDE/Adjectives/79. short/MVI_5112.MOV,MVI_5112.MOV,short,test
0003533,INCLUDE/Adjectives/79. short/MVI_9222.MOV,MVI_9222.MOV,short,test
0003534,INCLUDE/Adjectives/8. Blind/MVI_9584.MOV,MVI_9584.MOV,blind,test
0003535,INCLUDE/Adjectives/80. tall/MVI_5116.MOV,MVI_5116.MOV,tall,test
0003536,INCLUDE/Adjectives/80. tall/MVI_5194.MOV,MVI_5194.MOV,tall,test
0003537,INCLUDE/Adjectives/80. tall/MVI_5114.MOV,MVI_5114.MOV,tall,test
0003538,INCLUDE/Adjectives/80. tall/MVI_9465.MOV,MVI_9465.MOV,tall,test
0003539,INCLUDE/Adjectives/81. wide/MVI_9312.MOV,MVI_9312.MOV,wide,test
0003540,INCLUDE/Adjectives/81. wide/MVI_5197.MOV,MVI_5197.MOV,wide,test
0003541,INCLUDE/Adjectives/81. wide/MVI_5279.MOV,MVI_5279.MOV,wide,test
0003542,INCLUDE/Adjectives/81. wide/MVI_5118.MOV,MVI_5118.MOV,wide,test
0003543,INCLUDE/Adjectives/82. narrow/MVI_9232.MOV,MVI_9232.MOV,narrow,test
0003544,INCLUDE/Adjectives/82. narrow/MVI_9392.MOV,MVI_9392.MOV,narrow,test
0003545,INCLUDE/Adjectives/82. narrow/MVI_9474.MOV,MVI_9474.MOV,narrow,test
0003546,INCLUDE/Adjectives/82. narrow/MVI_5200.MOV,MVI_5200.MOV,narrow,test
0003547,INCLUDE/Adjectives/83. big large/MVI_5284.MOV,MVI_5284.MOV,big large,test
0003548,INCLUDE/Adjectives/83. big large/MVI_5123.MOV,MVI_5123.MOV,big large,test
0003549,INCLUDE/Adjectives/83. big large/MVI_5285.MOV,MVI_5285.MOV,big large,test
0003550,INCLUDE/Adjectives/83. big large/MVI_9317.MOV,MVI_9317.MOV,big large,test
0003551,INCLUDE/Adjectives/84. small little/MVI_9321.MOV,MVI_9321.MOV,small little,test
0003552,INCLUDE/Adjectives/84. small little/MVI_9236.MOV,MVI_9236.MOV,small little,test
0003553,INCLUDE/Adjectives/84. small little/MVI_5128.MOV,MVI_5128.MOV,small little,test
0003554,INCLUDE/Adjectives/84. small little/MVI_5126.MOV,MVI_5126.MOV,small little,test
0003555,INCLUDE/Adjectives/85. slow/MVI_5290.MOV,MVI_5290.MOV,slow,test
0003556,INCLUDE/Adjectives/85. slow/MVI_5289.MOV,MVI_5289.MOV,slow,test
0003557,INCLUDE/Adjectives/85. slow/MVI_5132.MOV,MVI_5132.MOV,slow,test
0003558,INCLUDE/Adjectives/85. slow/MVI_9240.MOV,MVI_9240.MOV,slow,test
0003559,INCLUDE/Adjectives/86. fast/MVI_9327.MOV,MVI_9327.MOV,fast,test
0003560,INCLUDE/Adjectives/86. fast/MVI_9405.MOV,MVI_9405.MOV,fast,test
0003561,INCLUDE/Adjectives/86. fast/MVI_9486.MOV,MVI_9486.MOV,fast,test
0003562,INCLUDE/Adjectives/86. fast/MVI_5134.MOV,MVI_5134.MOV,fast,test
0003563,INCLUDE/Adjectives/87. hot/MVI_5136.MOV,MVI_5136.MOV,hot,test
0003564,INCLUDE/Adjectives/87. hot/MVI_9330.MOV,MVI_9330.MOV,hot,test
0003565,INCLUDE/Adjectives/87. hot/MVI_9248.MOV,MVI_9248.MOV,hot,test
0003566,INCLUDE/Adjectives/87. hot/MVI_9487.MOV,MVI_9487.MOV,hot,test
0003567,INCLUDE/Adjectives/88. cold/MVI_9252.MOV,MVI_9252.MOV,cold,test
0003568,INCLUDE/Adjectives/88. cold/MVI_9413.MOV,MVI_9413.MOV,cold,test
0003569,INCLUDE/Adjectives/88. cold/MVI_9412.MOV,MVI_9412.MOV,cold,test
0003570,INCLUDE/Adjectives/88. cold/MVI_5219.MOV,MVI_5219.MOV,cold,test
0003571,INCLUDE/Adjectives/89. warm/MVI_5302.MOV,MVI_5302.MOV,warm,test
0003572,INCLUDE/Adjectives/89. warm/MVI_9253.MOV,MVI_9253.MOV,warm,test
0003573,INCLUDE/Adjectives/89. warm/MVI_9255.MOV,MVI_9255.MOV,warm,test
0003574,INCLUDE/Adjectives/89. warm/MVI_5222.MOV,MVI_5222.MOV,warm,test
0003575,INCLUDE/Adjectives/9. Nice/MVI_9591.MOV,MVI_9591.MOV,nice,test
0003576,INCLUDE/Adjectives/90. cool/MVI_9257.MOV,MVI_9257.MOV,cool,test
0003577,INCLUDE/Adjectives/90. cool/MVI_5145.MOV,MVI_5145.MOV,cool,test
0003578,INCLUDE/Adjectives/90. cool/MVI_9499.MOV,MVI_9499.MOV,cool,test
0003579,INCLUDE/Adjectives/90. cool/MVI_9498.MOV,MVI_9498.MOV,cool,test
0003580,INCLUDE/Adjectives/91. new/MVI_9500.MOV,MVI_9500.MOV,new,test
0003581,INCLUDE/Adjectives/91. new/MVI_9502.MOV,MVI_9502.MOV,new,test
0003582,INCLUDE/Adjectives/91. new/MVI_9259.MOV,MVI_9259.MOV,new,test
0003583,INCLUDE/Adjectives/91. new/MVI_9340.MOV,MVI_9340.MOV,new,test
0003584,INCLUDE/Adjectives/92. old/MVI_9426.MOV,MVI_9426.MOV,old,test
0003585,INCLUDE/Adjectives/92. old/MVI_9506.MOV,MVI_9506.MOV,old,test
0003586,INCLUDE/Adjectives/92. old/MVI_9262.MOV,MVI_9262.MOV,old,test
0003587,INCLUDE/Adjectives/92. old/MVI_5152.MOV,MVI_5152.MOV,old,test
0003588,INCLUDE/Adjectives/93. young/MVI_9507.MOV,MVI_9507.MOV,young,test
0003589,INCLUDE/Adjectives/93. young/MVI_9348.MOV,MVI_9348.MOV,young,test
0003590,INCLUDE/Adjectives/93. young/MVI_5235.MOV,MVI_5235.MOV,young,test
0003591,INCLUDE/Adjectives/93. young/MVI_9347.MOV,MVI_9347.MOV,young,test
0003592,INCLUDE/Adjectives/94. good/MVI_9270.MOV,MVI_9270.MOV,good,test
0003593,INCLUDE/Adjectives/94. good/MVI_5239.MOV,MVI_5239.MOV,good,test
0003594,INCLUDE/Adjectives/94. good/MVI_9432.MOV,MVI_9432.MOV,good,test
0003595,INCLUDE/Adjectives/94. good/MVI_9510.MOV,MVI_9510.MOV,good,test
0003596,INCLUDE/Adjectives/95. bad/MVI_9353.MOV,MVI_9353.MOV,bad,test
0003597,INCLUDE/Adjectives/95. bad/MVI_9433.MOV,MVI_9433.MOV,bad,test
0003598,INCLUDE/Adjectives/95. bad/MVI_9352.MOV,MVI_9352.MOV,bad,test
0003599,INCLUDE/Adjectives/95. bad/MVI_9272.MOV,MVI_9272.MOV,bad,test
0003600,INCLUDE/Adjectives/96. wet/MVI_5324.MOV,MVI_5324.MOV,wet,test
0003601,INCLUDE/Adjectives/96. wet/MVI_9276.MOV,MVI_9276.MOV,wet,test
0003602,INCLUDE/Adjectives/96. wet/MVI_9356.MOV,MVI_9356.MOV,wet,test
0003603,INCLUDE/Adjectives/96. wet/MVI_9357.MOV,MVI_9357.MOV,wet,test
0003604,INCLUDE/Adjectives/97. dry/MVI_5167.MOV,MVI_5167.MOV,dry,test
0003605,INCLUDE/Adjectives/97. dry/MVI_9441.MOV,MVI_9441.MOV,dry,test
0003606,INCLUDE/Adjectives/97. dry/MVI_5248.MOV,MVI_5248.MOV,dry,test
0003607,INCLUDE/Adjectives/97. dry/MVI_9277.MOV,MVI_9277.MOV,dry,test
0003608,INCLUDE/Adjectives/98. sick/MVI_5172.MOV,MVI_5172.MOV,sick,test
0003609,INCLUDE/Adjectives/98. sick/MVI_9528.MOV,MVI_9528.MOV,sick,test
0003610,INCLUDE/Adjectives/98. sick/MVI_5170.MOV,MVI_5170.MOV,sick,test
0003611,INCLUDE/Adjectives/98. sick/MVI_9527.MOV,MVI_9527.MOV,sick,test
0003612,INCLUDE/Adjectives/99. healthy/MVI_5334.MOV,MVI_5334.MOV,healthy,test
